# t_ps  r2_target_Ang  dist_Ang  force_kcal_per_mol_per_Ang  work_cum_kcal_per_mol
2.075000000000000000e+04 4.903000000000000114e+01 4.911822999999999695e+01 -1.270489999999999897e+00 4.766845000000001420e+01
2.075999999999999636e+04 4.903999999999999915e+01 4.915729000000000326e+01 -1.688989999999999991e+00 4.764718000000001297e+01
2.076999999999999636e+04 4.904999999999999716e+01 4.920289999999999964e+01 -2.201789999999999914e+00 4.761236000000000956e+01
2.078000000000000000e+04 4.906000000000000227e+01 4.918057000000000301e+01 -1.736210000000000031e+00 4.759654000000001162e+01
2.079000000000000000e+04 4.907000000000000028e+01 4.919415999999999656e+01 -1.787849999999999939e+00 4.759303000000001305e+01
2.079999999999999636e+04 4.907999999999999829e+01 4.922079999999999700e+01 -2.027569999999999872e+00 4.755217000000001093e+01
2.081000000000000364e+04 4.909000000000000341e+01 4.890946000000000282e+01 2.599839999999999929e+00 4.754587000000001495e+01
2.082000000000000000e+04 4.910000000000000142e+01 4.896907000000000210e+01 1.885429999999999939e+00 4.756946000000001362e+01
2.082999999999999636e+04 4.910999999999999943e+01 4.896137999999999835e+01 2.140200000000000102e+00 4.758503000000001038e+01
2.083999999999999636e+04 4.911999999999999744e+01 4.901915999999999940e+01 1.452129999999999921e+00 4.759623000000001269e+01
2.085000000000000000e+04 4.913000000000000256e+01 4.910065999999999775e+01 4.224999999999999867e-01 4.760741000000001577e+01
2.086000000000000000e+04 4.914000000000000057e+01 4.903576000000000334e+01 1.501039999999999930e+00 4.762265000000001436e+01
2.086999999999999636e+04 4.914999999999999858e+01 4.903846999999999667e+01 1.606000000000000094e+00 4.762575000000001069e+01
2.087999999999999636e+04 4.915999999999999659e+01 4.895611000000000246e+01 2.936059999999999892e+00 4.764571000000001533e+01
2.089000000000000000e+04 4.917000000000000171e+01 4.911513000000000062e+01 7.901799999999999935e-01 4.765907000000001403e+01
2.089999999999999636e+04 4.917999999999999972e+01 4.898011999999999944e+01 2.878200000000000092e+00 4.765494000000001051e+01
2.090999999999999636e+04 4.918999999999999773e+01 4.906007000000000318e+01 1.870940000000000047e+00 4.768265000000000953e+01
