# t_ps  r2_target_Ang  dist_Ang  force_kcal_per_mol_per_Ang  work_cum_kcal_per_mol
2.699999999999995453e+02 3.014999999999999858e+01 2.908280999999999850e+01 1.536758999999999986e+01 1.207478000000000051e+01
2.799999999999997158e+02 3.019999999999999929e+01 2.940302000000000149e+01 1.147653999999999996e+01 1.271794000000000047e+01
2.899999999999998295e+02 3.025000000000000000e+01 2.963746000000000080e+01 8.820619999999999905e+00 1.321179000000000059e+01
3.000000000000000000e+02 3.030000000000000071e+01 2.969991999999999877e+01 8.641149999999999665e+00 1.367816999999999972e+01
3.100000000000001137e+02 3.035000000000000142e+01 2.984312999999999860e+01 7.298879999999999590e+00 1.400850999999999935e+01
3.199999999999995453e+02 3.039999999999999858e+01 3.004361000000000104e+01 5.131960000000000299e+00 1.428519999999999968e+01
3.299999999999997158e+02 3.044999999999999929e+01 3.013147999999999982e+01 4.586680000000000312e+00 1.440422000000000047e+01
3.399999999999998295e+02 3.050000000000000000e+01 3.020677999999999841e+01 4.222400000000000375e+00 1.456650999999999918e+01
3.500000000000000000e+02 3.055000000000000071e+01 3.026607999999999876e+01 4.088510000000000311e+00 1.477693000000000012e+01
3.600000000000001137e+02 3.060000000000000142e+01 3.050450999999999979e+01 1.375050000000000106e+00 1.494231000000000087e+01
3.699999999999995453e+02 3.064999999999999858e+01 3.048507999999999996e+01 2.374870000000000037e+00 1.501598000000000077e+01
3.799999999999997158e+02 3.069999999999999929e+01 3.074743000000000137e+01 -6.830300000000000260e-01 1.509090999999999916e+01
3.899999999999998295e+02 3.075000000000000000e+01 3.086315000000000097e+01 -1.629369999999999985e+00 1.508117000000000019e+01
4.000000000000000000e+02 3.080000000000000071e+01 3.057976000000000028e+01 3.171520000000000117e+00 1.512348000000000070e+01
4.100000000000001137e+02 3.085000000000000142e+01 3.074352000000000018e+01 1.533290000000000042e+00 1.523816000000000059e+01
4.199999999999995453e+02 3.089999999999999858e+01 3.067623999999999995e+01 3.222150000000000070e+00 1.528734999999999999e+01
4.299999999999997158e+02 3.094999999999999929e+01 3.085462000000000060e+01 1.373529999999999918e+00 1.544041999999999959e+01
4.399999999999998295e+02 3.100000000000000000e+01 3.095073999999999970e+01 7.094000000000000306e-01 1.557980000000000054e+01
4.500000000000000000e+02 3.105000000000000071e+01 3.108586000000000027e+01 -5.164100000000000357e-01 1.555292000000000030e+01
4.600000000000001137e+02 3.110000000000000142e+01 3.068619999999999948e+01 5.958719999999999573e+00 1.565471999999999930e+01
4.699999999999995453e+02 3.114999999999999858e+01 3.073222000000000165e+01 6.016060000000000407e+00 1.587542999999999971e+01
4.799999999999997158e+02 3.119999999999999929e+01 3.096678999999999959e+01 3.358200000000000074e+00 1.605480999999999980e+01
4.899999999999998295e+02 3.125000000000000000e+01 3.095026999999999973e+01 4.316089999999999982e+00 1.630741000000000085e+01
5.000000000000000000e+02 3.130000000000000071e+01 3.101725000000000065e+01 4.071589999999999598e+00 1.650172999999999845e+01
5.100000000000001137e+02 3.135000000000000142e+01 3.120797999999999917e+01 2.045119999999999827e+00 1.661456000000000088e+01
5.199999999999995453e+02 3.139999999999999858e+01 3.090176999999999907e+01 7.174559999999999604e+00 1.686701000000000050e+01
5.299999999999996589e+02 3.144999999999999929e+01 3.104389000000000109e+01 5.847959999999999603e+00 1.725516999999999967e+01
5.399999999999998863e+02 3.150000000000000000e+01 3.123654000000000153e+01 3.793880000000000141e+00 1.751891000000000176e+01
5.500000000000000000e+02 3.155000000000000071e+01 3.134159999999999968e+01 3.000980000000000203e+00 1.769360999999999962e+01
5.600000000000001137e+02 3.160000000000000142e+01 3.120161999999999836e+01 5.736609999999999765e+00 1.795850000000000080e+01
5.699999999999995453e+02 3.164999999999999858e+01 3.104832999999999998e+01 8.664039999999999964e+00 1.828639000000000081e+01
5.799999999999996589e+02 3.169999999999999929e+01 3.119894000000000034e+01 7.215250000000000163e+00 1.860959000000000074e+01
5.899999999999998863e+02 3.175000000000000000e+01 3.153221999999999881e+01 3.136050000000000004e+00 1.887417999999999907e+01
6.000000000000000000e+02 3.180000000000000071e+01 3.121512999999999849e+01 8.422069999999999723e+00 1.910996000000000095e+01
6.100000000000001137e+02 3.185000000000000142e+01 3.112491999999999948e+01 1.044110000000000049e+01 1.957204000000000121e+01
6.199999999999995453e+02 3.189999999999999858e+01 3.130677999999999983e+01 8.542439999999999145e+00 2.004989000000000132e+01
6.299999999999996589e+02 3.194999999999999929e+01 3.130186000000000135e+01 9.333230000000000359e+00 2.045510000000000161e+01
6.399999999999998863e+02 3.200000000000000000e+01 3.165102999999999867e+01 5.025159999999999627e+00 2.072204999999999941e+01
6.499999999999993179e+02 3.204999999999999716e+01 3.182545000000000002e+01 3.233499999999999819e+00 2.083543999999999841e+01
6.600000000000001137e+02 3.210000000000000142e+01 3.187639000000000067e+01 3.219990000000000130e+00 2.101408999999999949e+01
6.699999999999995453e+02 3.214999999999999858e+01 3.180535000000000068e+01 4.963020000000000209e+00 2.124309999999999832e+01
6.800000000000004547e+02 3.220000000000000284e+01 3.182771999999999935e+01 5.360899999999999999e+00 2.148805000000000121e+01
6.899999999999998863e+02 3.225000000000000000e+01 3.184279000000000082e+01 5.863830000000000098e+00 2.180955000000000155e+01
6.999999999999993179e+02 3.229999999999999716e+01 3.173245000000000005e+01 8.172710000000000363e+00 2.210378000000000043e+01
7.100000000000001137e+02 3.235000000000000142e+01 3.180629000000000062e+01 7.829460000000000086e+00 2.246183999999999870e+01
7.199999999999995453e+02 3.239999999999999858e+01 3.203759000000000157e+01 5.218770000000000131e+00 2.284718000000000160e+01
7.300000000000004547e+02 3.245000000000000284e+01 3.194055000000000177e+01 7.336120000000000196e+00 2.320132999999999868e+01
7.399999999999998863e+02 3.250000000000000000e+01 3.196536000000000044e+01 7.698750000000000426e+00 2.356762000000000157e+01
7.499999999999993179e+02 3.254999999999999716e+01 3.210905000000000342e+01 6.349630000000000329e+00 2.392754000000000048e+01
7.600000000000001137e+02 3.260000000000000142e+01 3.233315000000000339e+01 3.842690000000000161e+00 2.419277999999999906e+01
7.699999999999995453e+02 3.264999999999999858e+01 3.250113999999999947e+01 2.143539999999999779e+00 2.437375000000000114e+01
7.800000000000004547e+02 3.270000000000000284e+01 3.221855999999999653e+01 6.932739999999999903e+00 2.460250999999999877e+01
7.899999999999998863e+02 3.275000000000000000e+01 3.235643999999999920e+01 5.667300000000000004e+00 2.487313999999999936e+01
7.999999999999993179e+02 3.279999999999999716e+01 3.251686000000000121e+01 4.077259999999999884e+00 2.515469999999999828e+01
8.100000000000001137e+02 3.285000000000000142e+01 3.239312999999999931e+01 6.578859999999999708e+00 2.533283000000000129e+01
8.199999999999995453e+02 3.289999999999999858e+01 3.251133000000000095e+01 5.596799999999999997e+00 2.566000000000000014e+01
8.300000000000004547e+02 3.295000000000000284e+01 3.244783999999999935e+01 7.231090000000000018e+00 2.601103000000000165e+01
8.399999999999998863e+02 3.300000000000000000e+01 3.270985999999999905e+01 4.178049999999999820e+00 2.634271000000000029e+01
8.499999999999993179e+02 3.304999999999999716e+01 3.241214000000000084e+01 9.185240000000000293e+00 2.668347999999999942e+01
8.600000000000001137e+02 3.310000000000000142e+01 3.263983000000000345e+01 6.626430000000000042e+00 2.705600000000000094e+01
8.699999999999995453e+02 3.314999999999999858e+01 3.248566000000000287e+01 9.566530000000000200e+00 2.745642000000000138e+01
8.800000000000004547e+02 3.320000000000000284e+01 3.276635000000000275e+01 6.244550000000000267e+00 2.791817999999999955e+01
8.899999999999998863e+02 3.325000000000000000e+01 3.279926999999999992e+01 6.490479999999999805e+00 2.823815000000000097e+01
8.999999999999993179e+02 3.329999999999999716e+01 3.294301000000000101e+01 5.140679999999999694e+00 2.865018999999999849e+01
9.100000000000001137e+02 3.335000000000000142e+01 3.294225000000000136e+01 5.871640000000000192e+00 2.896292000000000044e+01
9.199999999999995453e+02 3.339999999999999858e+01 3.299676999999999794e+01 5.806490000000000151e+00 2.919906999999999897e+01
9.300000000000004547e+02 3.345000000000000284e+01 3.341837999999999909e+01 4.552599999999999980e-01 2.943888000000000105e+01
9.399999999999998863e+02 3.350000000000000000e+01 3.354325999999999652e+01 -6.228799999999999892e-01 2.946226000000000056e+01
9.499999999999993179e+02 3.354999999999999716e+01 3.342642000000000024e+01 1.779609999999999914e+00 2.950337999999999994e+01
9.600000000000001137e+02 3.360000000000000142e+01 3.333706000000000103e+01 3.786399999999999988e+00 2.950973000000000113e+01
9.699999999999995453e+02 3.364999999999999858e+01 3.337297000000000224e+01 3.989180000000000170e+00 2.969171000000000049e+01
9.800000000000004547e+02 3.370000000000000284e+01 3.358109999999999928e+01 1.712180000000000035e+00 2.985756999999999906e+01
9.899999999999998863e+02 3.375000000000000000e+01 3.336039999999999850e+01 5.610170000000000101e+00 3.003680999999999912e+01
9.999999999999993179e+02 3.379999999999999716e+01 3.341693999999999676e+01 5.516000000000000014e+00 3.003680999999999912e+01
1.010000000000000114e+03 3.385000000000000142e+01 3.340809999999999746e+01 6.363400000000000389e+00 3.029415999999999798e+01
1.019999999999999545e+03 3.389999999999999858e+01 3.360332999999999970e+01 4.272059999999999746e+00 3.058719999999999928e+01
1.030000000000000455e+03 3.395000000000000284e+01 3.371419000000000210e+01 3.395659999999999901e+00 3.079053000000000040e+01
1.039999999999999773e+03 3.400000000000000000e+01 3.357291000000000025e+01 6.150120000000000253e+00 3.110036999999999807e+01
1.049999999999999318e+03 3.404999999999999716e+01 3.388716000000000150e+01 2.344860000000000166e+00 3.135600999999999772e+01
1.060000000000000227e+03 3.410000000000000142e+01 3.387762000000000029e+01 3.202199999999999935e+00 3.158474000000000004e+01
1.069999999999999545e+03 3.414999999999999858e+01 3.379838000000000164e+01 5.063279999999999781e+00 3.181901999999999830e+01
1.080000000000000455e+03 3.420000000000000284e+01 3.375426000000000215e+01 6.418709999999999916e+00 3.207683000000000106e+01
1.089999999999999773e+03 3.425000000000000000e+01 3.396793000000000262e+01 4.061819999999999986e+00 3.229945999999999628e+01
1.099999999999999318e+03 3.429999999999999716e+01 3.383252999999999844e+01 6.731589999999999741e+00 3.253851999999999833e+01
1.110000000000000227e+03 3.435000000000000142e+01 3.365274000000000143e+01 1.004059999999999953e+01 3.287037000000000120e+01
1.119999999999999545e+03 3.439999999999999858e+01 3.389728999999999814e+01 7.238979999999999748e+00 3.315704999999999814e+01
1.130000000000000455e+03 3.445000000000000284e+01 3.411437999999999704e+01 4.832889999999999908e+00 3.347054999999999580e+01
1.139999999999999773e+03 3.450000000000000000e+01 3.424179999999999779e+01 3.718119999999999870e+00 3.367906999999999584e+01
1.149999999999999318e+03 3.454999999999999716e+01 3.448060999999999865e+01 9.991700000000000026e-01 3.378954000000000235e+01
1.160000000000000227e+03 3.460000000000000142e+01 3.432688000000000272e+01 3.932939999999999880e+00 3.393961000000000183e+01
1.169999999999999545e+03 3.464999999999999858e+01 3.401668999999999699e+01 9.119590000000000529e+00 3.431637999999999522e+01
1.180000000000000455e+03 3.470000000000000284e+01 3.440135999999999683e+01 4.300390000000000157e+00 3.464918999999999727e+01
1.189999999999999773e+03 3.475000000000000000e+01 3.434808000000000305e+01 5.787580000000000169e+00 3.492475999999999914e+01
1.199999999999999318e+03 3.479999999999999716e+01 3.426773000000000025e+01 7.664699999999999847e+00 3.521130000000000138e+01
1.210000000000000227e+03 3.485000000000000142e+01 3.433997999999999706e+01 7.344350000000000378e+00 3.562465000000000259e+01
1.219999999999999545e+03 3.489999999999999858e+01 3.466602999999999923e+01 3.369099999999999984e+00 3.582048999999999950e+01
1.230000000000000455e+03 3.495000000000000284e+01 3.470212999999999681e+01 3.569269999999999943e+00 3.604992000000000019e+01
1.239999999999999773e+03 3.500000000000000000e+01 3.453063000000000216e+01 6.758910000000000196e+00 3.635058999999999685e+01
1.249999999999999318e+03 3.504999999999999716e+01 3.482287000000000177e+01 3.270649999999999835e+00 3.664894999999999925e+01
1.260000000000000227e+03 3.510000000000000142e+01 3.470362999999999687e+01 5.707740000000000258e+00 3.692275999999999669e+01
1.269999999999999545e+03 3.514999999999999858e+01 3.481728999999999985e+01 4.791050000000000253e+00 3.716619999999999635e+01
1.280000000000000455e+03 3.520000000000000284e+01 3.509570000000000078e+01 1.501959999999999962e+00 3.733641999999999683e+01
1.289999999999999773e+03 3.525000000000000000e+01 3.525283000000000300e+01 -4.068999999999999700e-02 3.742407999999999646e+01
1.299999999999999318e+03 3.529999999999999716e+01 3.498536000000000001e+01 4.530820000000000292e+00 3.755803999999999832e+01
1.310000000000000227e+03 3.535000000000000142e+01 3.511654999999999660e+01 3.361730000000000107e+00 3.772388999999999726e+01
1.319999999999999545e+03 3.539999999999999858e+01 3.527496000000000009e+01 1.800589999999999913e+00 3.785052000000000305e+01
1.330000000000000455e+03 3.545000000000000284e+01 3.530375000000000085e+01 2.105989999999999807e+00 3.790370000000000061e+01
1.339999999999999773e+03 3.550000000000000000e+01 3.521620999999999668e+01 4.086630000000000429e+00 3.806593000000000160e+01
1.349999999999999318e+03 3.554999999999999716e+01 3.529964999999999975e+01 3.605030000000000179e+00 3.824786000000000286e+01
1.360000000000000227e+03 3.560000000000000142e+01 3.499340000000000117e+01 8.735030000000000072e+00 3.853334999999999866e+01
1.369999999999999545e+03 3.564999999999999858e+01 3.495564999999999856e+01 9.998659999999999215e+00 3.898277000000000214e+01
1.380000000000000455e+03 3.570000000000000284e+01 3.512541999999999831e+01 8.274020000000000152e+00 3.933986000000000161e+01
1.389999999999999773e+03 3.575000000000000000e+01 3.530624000000000251e+01 6.390209999999999724e+00 3.964705000000000013e+01
1.399999999999999318e+03 3.579999999999999716e+01 3.530010000000000048e+01 7.198599999999999888e+00 3.994149000000000171e+01
1.410000000000000000e+03 3.585000000000000142e+01 3.540037000000000234e+01 6.474610000000000198e+00 4.037832000000000221e+01
1.419999999999999545e+03 3.589999999999999858e+01 3.560215000000000174e+01 4.289089999999999847e+00 4.068757999999999697e+01
1.430000000000000455e+03 3.595000000000000284e+01 3.583664000000000271e+01 1.632349999999999968e+00 4.087812999999999874e+01
1.439999999999999773e+03 3.600000000000000000e+01 3.573060000000000258e+01 3.879389999999999894e+00 4.101739999999999498e+01
1.449999999999999318e+03 3.604999999999999716e+01 3.597599000000000302e+01 1.065700000000000092e+00 4.121406000000000347e+01
1.460000000000000000e+03 3.610000000000000142e+01 3.553587999999999880e+01 8.123329999999999274e+00 4.144592000000000098e+01
1.469999999999999545e+03 3.614999999999999858e+01 3.580613000000000312e+01 4.951679999999999637e+00 4.173892999999999631e+01
1.480000000000000455e+03 3.620000000000000284e+01 3.570087000000000188e+01 7.187409999999999854e+00 4.204495000000000005e+01
1.489999999999999773e+03 3.625000000000000000e+01 3.598432999999999993e+01 3.825720000000000010e+00 4.237872000000000128e+01
1.499999999999999318e+03 3.629999999999999716e+01 3.594257000000000346e+01 5.147050000000000125e+00 4.256991999999999621e+01
1.510000000000000000e+03 3.635000000000000142e+01 3.575238000000000227e+01 8.605689999999999173e+00 4.292170999999999736e+01
1.519999999999999545e+03 3.639999999999999858e+01 3.585569999999999879e+01 7.837900000000000311e+00 4.336005999999999716e+01
1.530000000000000455e+03 3.645000000000000284e+01 3.593943000000000154e+01 7.352190000000000225e+00 4.367103000000000179e+01
1.539999999999999773e+03 3.650000000000000000e+01 3.598248000000000246e+01 7.452280000000000015e+00 4.399455999999999989e+01
1.549999999999999318e+03 3.654999999999999716e+01 3.634687000000000268e+01 2.925129999999999786e+00 4.423205999999999705e+01
